Fecha;Mes;Fecha de busqueda;Precio;Moneda;Es directo;Aerolinea;Origen;Destino;Ciudad origen;País origen;Ciudad de destino;Dia
2021-06-01;6;2021-05-07;59;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-06-01;6;2021-05-07;125;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-06-02;6;2021-05-07;46;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-06-02;6;2021-05-07;148;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-06-03;6;2021-05-07;42;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-06-03;6;2021-05-07;130;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-06-04;6;2021-05-07;30;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-06-04;6;2021-05-07;90;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-06-05;6;2021-05-07;33;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-06-06;6;2021-05-07;30;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-06-06;6;2021-05-07;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-06-07;6;2021-05-07;12;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;07
2021-06-08;6;2021-05-07;43;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;08
2021-06-08;6;2021-05-07;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;08
2021-06-09;6;2021-05-07;38;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-06-09;6;2021-05-07;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-06-10;6;2021-05-07;33;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-06-10;6;2021-05-07;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-06-11;6;2021-05-07;43;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;11
2021-06-11;6;2021-05-07;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;11
2021-06-12;6;2021-05-07;13;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;12
2021-06-13;6;2021-05-07;25;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;13
2021-06-13;6;2021-05-07;53;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;13
2021-06-14;6;2021-05-07;26;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;14
2021-06-17;6;2021-05-07;53;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;17
2021-06-18;6;2021-05-07;43;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-06-18;6;2021-05-07;53;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-06-19;6;2021-05-07;12;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;19
2021-06-20;6;2021-05-07;31;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;20
2021-06-20;6;2021-05-07;69;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;20
2021-06-21;6;2021-05-07;14;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;21
2021-06-24;6;2021-05-07;56;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;24
2021-06-24;6;2021-05-07;72;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;24
2021-06-25;6;2021-05-07;34;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;25
2021-06-25;6;2021-05-07;90;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;25
2021-06-26;6;2021-05-07;32;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;26
2021-06-27;6;2021-05-07;31;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;27
2021-06-27;6;2021-05-07;53;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;27
2021-06-28;6;2021-05-07;12;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;28
2021-06-29;6;2021-05-07;36;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;29
2021-06-29;6;2021-05-07;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;29
2021-06-30;6;2021-05-07;30;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-06-30;6;2021-05-07;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-07-01;7;2021-05-07;35;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-07-01;7;2021-05-07;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-07-02;7;2021-05-07;36;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-07-02;7;2021-05-07;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-07-03;7;2021-05-07;36;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-07-03;7;2021-05-07;37;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;03
2021-07-04;7;2021-05-07;38;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-07-05;7;2021-05-07;38;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-07-07;7;2021-05-07;22;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;07
2021-07-08;7;2021-05-07;36;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;08
2021-07-08;7;2021-05-07;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;08
2021-07-09;7;2021-05-07;49;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-07-09;7;2021-05-07;77;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;09
2021-07-10;7;2021-05-07;38;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-07-11;7;2021-05-07;38;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;11
2021-07-12;7;2021-05-07;38;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;12
2021-07-14;7;2021-05-07;43;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;14
2021-07-17;7;2021-05-07;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;17
2021-07-18;7;2021-05-07;34;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-07-18;7;2021-05-07;66;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-07-19;7;2021-05-07;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;19
2021-07-21;7;2021-05-07;41;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;21
2021-07-24;7;2021-05-07;34;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;24
2021-07-24;7;2021-05-07;54;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;24
2021-07-25;7;2021-05-07;45;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;25
2021-07-26;7;2021-05-07;45;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;26
2021-07-28;7;2021-05-07;29;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;28
2021-07-30;7;2021-05-07;56;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-07-30;7;2021-05-07;120;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-07-31;7;2021-05-07;46;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;31
2021-07-31;7;2021-05-07;49;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;31
2021-08-01;8;2021-05-07;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;01
2021-08-02;8;2021-05-07;36;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;02
2021-08-04;8;2021-05-07;34;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;04
2021-08-05;8;2021-05-07;52;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-08-05;8;2021-05-07;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;05
2021-08-06;8;2021-05-07;78;€;False;Air Europa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-08-06;8;2021-05-07;120;€;True;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;06
2021-08-07;8;2021-05-07;40;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;07
2021-08-10;8;2021-05-07;48;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-08-10;8;2021-05-07;97;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;10
2021-08-11;8;2021-05-07;41;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;11
2021-08-14;8;2021-05-07;58;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;14
2021-08-14;8;2021-05-07;66;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;14
2021-08-15;8;2021-05-07;96;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;15
2021-08-16;8;2021-05-07;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;16
2021-08-17;8;2021-05-07;47;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;17
2021-08-17;8;2021-05-07;72;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;17
2021-08-18;8;2021-05-07;29;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;18
2021-08-22;8;2021-05-07;36;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;22
2021-08-25;8;2021-05-07;28;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;25
2021-08-29;8;2021-05-07;31;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;29
2021-08-30;8;2021-05-07;37;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania;Valencia;30
2021-06-01;6;2021-05-07;98;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;01
2021-06-01;6;2021-05-07;121;€;True;British Airways;DUS;VLC;Düsseldorf;Alemania;Valencia;01
2021-06-02;6;2021-05-07;66;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;02
2021-06-03;6;2021-05-07;76;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;03
2021-06-04;6;2021-05-07;90;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;04
2021-06-04;6;2021-05-07;104;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;04
2021-06-05;6;2021-05-07;87;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;05
2021-06-06;6;2021-05-07;45;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;06
2021-06-07;6;2021-05-07;105;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;07
2021-06-08;6;2021-05-07;94;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;08
2021-06-09;6;2021-05-07;45;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;09
2021-06-10;6;2021-05-07;45;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;10
2021-06-11;6;2021-05-07;95;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;11
2021-06-13;6;2021-05-07;45;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;13
2021-06-14;6;2021-05-07;104;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;14
2021-06-15;6;2021-05-07;94;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;15
2021-06-16;6;2021-05-07;45;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;16
2021-06-17;6;2021-05-07;45;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;17
2021-06-18;6;2021-05-07;68;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;18
2021-06-18;6;2021-05-07;95;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;18
2021-06-19;6;2021-05-07;69;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;19
2021-06-20;6;2021-05-07;45;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;20
2021-06-21;6;2021-05-07;65;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;21
2021-06-21;6;2021-05-07;105;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;21
2021-06-22;6;2021-05-07;68;€;False;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;22
2021-06-22;6;2021-05-07;95;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;22
2021-06-23;6;2021-05-07;45;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;23
2021-06-24;6;2021-05-07;45;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;24
2021-06-25;6;2021-05-07;95;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania;Valencia;25
